,experiment_code,dataset,architecture,strategy,experiment_category,id,repo_hash,final_accuracy,accuracy,Task Identification Accuracy,Accuracy given Bad Task Identification,Accuracy given Good Task Identification,completed_tasks,batch_size,classifier_loss_weight,dataset_name,deep_generative_type,device,embedding_module,fixed_class_order,input_shape,is_image_data,latent_dims,learning_rate,lwf_alpha,n_classes,n_experiences,name,network_architecture,network_cfg,prune_proportion,recon_loss_type,reconstruction_loss_weight,replay_buffer,retrain_epochs,si_lambda,task_inference_strategy,total_task_epochs,use_adam,use_classifier_loss,use_experience_replay,use_generative_replay,use_learning_without_forgetting,use_packnet,use_reconstruction_loss,use_synaptic_intelligence,use_vae_loss,vae_loss_weight,tensorboard_dir,dataset_root,normalize,reconstruction_loss_type,pretrained_root,log_mini_batch,network_style,scenario_name,label,normalization_mean,normalization_std,cumulative
1485,0017_ml-14_a6134f6c_baseline_SE-CIFAR100_AE_taskInference,SE-CIFAR100,AE,taskInference,baseline,0017,a6134f6c,0.4634000062942505,"[0.9210000038146973, 0.9210000038146973, 0.9163333177566528, 0.9202499985694885, 0.885200023651123, 0.7723333239555359, 0.6620000004768372, 0.5792499780654907, 0.5148888826370239, 0.4634000062942505]","[1.0, 1.0, 1.0, 1.0, 0.9616000056266785, 0.843999981880188, 0.7234285473823547, 0.6330000162124634, 0.562666654586792, 0.5063999891281128]","[nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9210000038146973, 0.9210000038146973, 0.9163333177566528, 0.9202499985694885, 0.9205490946769714, 0.9150868654251099, 0.9150868654251099, 0.9150868654251099, 0.9150868654251099, 0.9150868654251099]",10.0,64.0,1.0,CIFAR100,,cuda,ResNet18,,[512],False,256.0,0.0001,,100.0,10.0,ml-14_a6134f6c_baseline_SE-CIFAR100_AE_taskInference,,{'width': 512},0.5,,1.0,,30.0,,task_reconstruction_loss,100.0,,,,,,True,,,False,,experiment_logs,/Scratch/al183/datasets,True,mse,pretrained,False,mlp,SE-CIFAR100,baseline,,,
1486,0211_ml-25_0a229afa_BL_S-CORe50_VAE_finetuning,S-CORe50,VAE,finetuning,BL,0211,0a229afa,0.06464022397994995,"[0.6442863345146179, 0.32321885228157043, 0.21744608879089355, 0.1828339546918869, 0.098185695707798, 0.09790987521409988, 0.10078775137662888, 0.08358117938041687, 0.06383872032165527, 0.06464022397994995]",,,,10.0,64.0,1.0,CORe50_NC,VAE,cuda,None,,"[3, 32, 32]",True,512.0,0.0001,32.0,50.0,10.0,ml-25_0a229afa_BL_S-CORe50_VAE_finetuning,residual,{},0.5,bce,1.0,1000.0,3.0,1000.0,,10.0,True,True,False,False,False,False,True,False,True,0.001,,,,,,,,,,,,
1487,0102_ml-16_e2839908_BTO_S-FMNIST_VAE_taskOracle,S-FMNIST,VAE,taskOracle,BTO,0102,e2839908,0.9871000051498413,"[0.9929999709129333, 0.9972500205039978, 0.9850000143051147, 0.9862499833106995, 0.9871000051498413]","[1.0, 1.0, 1.0, 1.0, 1.0]","[nan, nan, nan, nan, nan]","[0.9933350086212158, 0.9972333908081055, 0.985035240650177, 0.9861670136451721, 0.9870221614837646]",5.0,64.0,1.0,FMNIST,,cuda,None,,"[1, 32, 32]",True,64.0,0.0001,,10.0,5.0,ml-16_e2839908_BTO_S-FMNIST_VAE_taskOracle,,{'base_channels': 128},0.6,,1.0,,5.0,,task_oracle,20.0,,,,,,True,,,,0.001,experiment_logs,/Scratch/al183/datasets,False,bce,pretrained,False,vanilla_cnn,S-FMNIST,BTO,,,
1488,0043_ml-23_0a229afa_PL_S-CIFAR10_AE_taskInference,S-CIFAR10,AE,taskInference,PL,0043,0a229afa,0.6765999794006348,"[0.9290000200271606, 0.890250027179718, 0.9151666760444641, 0.8457499742507935, 0.6765999794006348]","[1.0, 0.9520000219345093, 0.9679999947547913, 0.8960000276565552, 0.7167999744415283]","[nan, 0.0, 0.0, 0.0, 0.0]","[0.9290000200271606, 0.9351365566253662, 0.9454200863838196, 0.9439173936843872, 0.9439173936843872]",5.0,64.0,1.0,CIFAR10,AE,cuda,None,,"[3, 32, 32]",True,128.0,0.0001,32.0,10.0,5.0,ml-23_0a229afa_PL_S-CIFAR10_AE_taskInference,residual,{},0.4,bce,1.0,1000.0,10.0,1000.0,task_reconstruction_loss,50.0,True,True,False,False,False,True,True,False,False,,,,,,,,,,,,,
1489,0039_ml-23_0a229afa_OS_S-FMNIST_AE_replay,S-FMNIST,AE,replay,OS,0039,0a229afa,0.7930999994277954,"[0.9259999990463257, 0.8059999942779541, 0.8461666703224182, 0.8557500243186951, 0.7930999994277954]",,,,5.0,32.0,1.0,FMNIST,AE,cuda,None,,"[1, 32, 32]",True,64.0,0.0001,32.0,10.0,5.0,ml-23_0a229afa_OS_S-FMNIST_AE_replay,vanilla_cnn,{'base_channels': 128},0.5,bce,1.0,1000.0,5.0,1000.0,,20.0,True,True,True,False,False,False,True,False,False,,,,,,,,,,,,,
1490,0129_ml-22_0a229afaD_PL_SE-CORe50_VAE_taskInference,SE-CORe50,VAE,taskInference,PL,0129,0a229afaD,0.300386905670166,"[0.6535555720329285, 0.5376236438751221, 0.4227919280529022, 0.4428079128265381, 0.39134687185287476, 0.39578238129615784, 0.3622705042362213, 0.3292940557003021, 0.3124721944332123, 0.300386905670166]","[1.0, 0.7914860248565674, 0.6129964590072632, 0.5994330644607544, 0.5315487384796143, 0.5307983160018921, 0.4848802387714386, 0.4456086754798889, 0.4170331656932831, 0.40534108877182007]","[nan, 0.0, 0.000765843375120312, 0.00027750799199566245, 0.0, 0.0003159557527396828, 0.00024665475939400494, 0.0003007971099577844, 0.0001271455839741975, 0.0001121788882301189]","[0.6535555720329285, 0.6792585253715515, 0.6892300248146057, 0.7385257482528687, 0.7362388968467712, 0.7453567981719971, 0.7468719482421875, 0.7386016249656677, 0.7490965127944946, 0.7409073710441589]",10.0,64.0,1.0,CORe50_NC,VAE,cuda,ResNet50,,[2048],False,512.0,0.0001,32.0,50.0,10.0,ml-22_0a229afaD_PL_SE-CORe50_VAE_taskInference,mlp,{'width': 512},0.8,mse,1.0,1000.0,3.0,1000.0,task_reconstruction_loss,10.0,True,True,False,False,False,True,True,False,True,0.001,,,,,,,,,,,,
1491,0088_ml-18_e2839908_BTO_S-CORe50_AE_taskOracle,S-CORe50,AE,taskOracle,BTO,0088,e2839908,0.38521745800971985,"[0.6327256560325623, 0.6019341945648193, 0.570528507232666, 0.558254599571228, 0.5531640648841858, 0.5499351620674133, 0.5175644755363464, 0.48148971796035767, 0.4280172884464264, 0.38521745800971985]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.632307231426239, 0.6022282242774963, 0.5711511373519897, 0.558837354183197, 0.5539267659187317, 0.5506672859191895, 0.5183337330818176, 0.4822338819503784, 0.4286661148071289, 0.3858008086681366]",10.0,64.0,1.0,M_CORe50_NC,,cuda,None,,"[3, 32, 32]",True,512.0,0.0001,,50.0,10.0,ml-18_e2839908_BTO_S-CORe50_AE_taskOracle,,{},0.4,,1.0,,2.0,,task_oracle,10.0,,,,,,True,,,False,,experiment_logs,/Scratch/al183/datasets,False,bce,pretrained,False,residual,S-CORe50,BTO,,,
1492,0070_ml-24_4e7023cd_PL_SE-CORe50_VAE_taskInference,SE-CORe50,VAE,taskInference,PL,0070,4e7023cd,0.6142044067382812,"[0.9411110877990723, 0.8645405173301697, 0.8147187232971191, 0.8137854337692261, 0.824254035949707, 0.7895341515541077, 0.7342588305473328, 0.6967507004737854, 0.6465966701507568, 0.6142044067382812]","[1.0, 0.99777752161026, 0.9595345854759216, 0.9198443293571472, 0.9208876490592957, 0.8961197733879089, 0.8392845988273621, 0.8255830407142639, 0.7674860954284668, 0.7263185977935791]","[nan, 0.0, 0.0, 0.0006934812990948558, 0.0, 0.0, 0.0, 0.00031872509862296283, 0.00010625863069435582, 0.0]","[0.9411110877990723, 0.866466224193573, 0.8490769863128662, 0.8846386075019836, 0.8950647115707397, 0.8810587525367737, 0.874862790107727, 0.8438825607299805, 0.8424543142318726, 0.8456404805183411]",10.0,64.0,1.0,CORe50_NC,VAE,cuda,ResNet50,,[2048],False,512.0,0.0001,32.0,50.0,10.0,ml-24_4e7023cd_PL_SE-CORe50_VAE_taskInference,mlp,{'width': 512},0.8,mse,1.0,1000.0,1.0,1000.0,task_reconstruction_loss,2.0,True,True,False,False,False,True,True,False,True,0.001,,,,,,,,,,"[0.6001, 0.5721, 0.5416]","[0.1965, 0.2066, 0.2183]",
1493,0060_ml-14_84260321_prunelevels_SE-CIFAR100_AE_taskInference,SE-CIFAR100,AE,taskInference,prunelevels,0060,84260321,0.5791000127792358,"[0.9330000281333923, 0.9235000014305115, 0.9233333468437195, 0.9100000262260437, 0.9118000268936157, 0.9118333458900452, 0.8081428408622742, 0.7238749861717224, 0.6434444189071655, 0.5791000127792358]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8902857303619385, 0.800000011920929, 0.7111111283302307, 0.6399999856948853]","[nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0]","[0.9330000281333923, 0.9235000014305115, 0.9233333468437195, 0.9100000262260437, 0.9118000268936157, 0.9118333458900452, 0.9077342748641968, 0.9048437476158142, 0.9048437476158142, 0.9048437476158142]",10.0,64.0,1.0,CIFAR100,,cuda,ResNet18,,[512],False,256.0,0.0001,,100.0,10.0,ml-14_84260321_prunelevels_SE-CIFAR100_AE_taskInference,,{'width': 512},0.6,,1.0,,30.0,,task_reconstruction_loss,100.0,,,,,,True,,,False,,experiment_logs,/Scratch/al183/datasets,True,mse,pretrained,False,mlp,SE-CIFAR100,prunelevels,,,
1494,0157_ml-23_4e7023cd_OS_SE-CORe50_AE_replay,SE-CORe50,AE,replay,OS,0157,4e7023cd,0.6391087770462036,"[0.9682080745697021, 0.9006446003913879, 0.8590589165687561, 0.8279982209205627, 0.7871943116188049, 0.7041428685188293, 0.7345635890960693, 0.6971482634544373, 0.6694504618644714, 0.6391087770462036]",,,,10.0,32.0,1.0,CORe50_NC,AE,cuda,ResNet50,,[2048],False,512.0,0.0001,32.0,50.0,10.0,ml-23_4e7023cd_OS_SE-CORe50_AE_replay,mlp,{'width': 512},0.5,mse,1.0,1000.0,1.0,1000.0,,2.0,True,True,True,False,False,False,True,False,False,,,,,,,,,,,"[0.6001, 0.5721, 0.5416]","[0.1965, 0.2066, 0.2183]",
1495,0050_ml-24_0a229afa_PL_S-CIFAR100_AE_taskInference,S-CIFAR100,AE,taskInference,PL,0050,0a229afa,0.5519000291824341,"[0.7080000042915344, 0.49549999833106995, 0.5393333435058594, 0.5849999785423279, 0.6197999715805054, 0.6381666660308838, 0.6259999871253967, 0.6158750057220459, 0.6132222414016724, 0.5519000291824341]","[1.0, 0.628000020980835, 0.6880000233650208, 0.75, 0.800000011920929, 0.8333333134651184, 0.8205714225769043, 0.8059999942779541, 0.7991111278533936, 0.7192000150680542]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7080000042915344, 0.7890127301216125, 0.7839147448539734, 0.7799999713897705, 0.7747499942779541, 0.7657999992370605, 0.7628830075263977, 0.7641128897666931, 0.76738041639328, 0.76738041639328]",10.0,64.0,1.0,CIFAR100,AE,cuda,None,,"[3, 32, 32]",True,256.0,0.0001,32.0,100.0,10.0,ml-24_0a229afa_PL_S-CIFAR100_AE_taskInference,residual,{},0.8,bce,1.0,1000.0,30.0,1000.0,task_reconstruction_loss,100.0,True,True,False,False,False,True,True,False,False,,,,,,,,,,,,,
1496,0036_ml-24_54dcf601_PL_S-CORe50_VAE_taskInference,S-CORe50,VAE,taskInference,PL,0036,54dcf601,0.056546296924352646,"[0.5754003524780273, 0.35701578855514526, 0.24829529225826263, 0.1526874601840973, 0.1200924813747406, 0.10857079178094864, 0.08600647747516632, 0.07220477610826492, 0.06572283059358597, 0.056546296924352646]","[1.0, 0.5835000872612, 0.4174325466156006, 0.3130454123020172, 0.25894802808761597, 0.22055064141750336, 0.1870037466287613, 0.16186320781707764, 0.1454797089099884, 0.12665659189224243]","[nan, 0.0, 0.0003816793905571103, 8.091269410215318e-05, 0.0014999699778854847, 0.0, 0.0007031799177639186, 0.00016579899238422513, 2.8914269933011383e-05, 0.0006619818741455674]","[0.5754003524780273, 0.6118521094322205, 0.5942826867103577, 0.48757103085517883, 0.4594780206680298, 0.4922715127468109, 0.4568614065647125, 0.44522663950920105, 0.4515964686870575, 0.44188904762268066]",10.0,64.0,1.0,CORe50_NC,VAE,cuda,None,,"[3, 32, 32]",True,512.0,0.0001,32.0,50.0,10.0,ml-24_54dcf601_PL_S-CORe50_VAE_taskInference,residual,{},0.2,bce,1.0,1000.0,3.0,1000.0,task_reconstruction_loss,10.0,True,True,False,False,False,True,True,False,True,0.001,,,,,,,,,,,,
1497,0057_ml-22_a6134f6c_replay_SE-CORe50_AE_replay,SE-CORe50,AE,replay,replay,0057,a6134f6c,0.7474873065948486,"[0.9590838551521301, 0.9285317063331604, 0.8906261324882507, 0.8485353589057922, 0.7999911308288574, 0.7950409650802612, 0.7811378240585327, 0.7565314173698425, 0.7541813850402832, 0.7474873065948486]",,,,10.0,32.0,1.0,CORe50_NC,,cuda,ResNet18,,[512],False,512.0,0.0001,,50.0,10.0,ml-22_a6134f6c_replay_SE-CORe50_AE_replay,,{'width': 512},0.5,,1.0,10000.0,2.0,,,10.0,,,True,,,False,,,False,,experiment_logs,/Scratch/al183/datasets,True,mse,pretrained,False,mlp,SE-CORe50,replay,,,
1498,0006_ml-16_84260321_prunelevels_SE-CIFAR100_VAE_taskInference,SE-CIFAR100,VAE,taskInference,prunelevels,0006,84260321,0.35850000381469727,"[0.878000020980835, 0.906499981880188, 0.9173333048820496, 0.8794999718666077, 0.7246000170707703, 0.596833348274231, 0.517714262008667, 0.4438750147819519, 0.39444443583488464, 0.35850000381469727]","[1.0, 1.0, 1.0, 1.0, 0.8384000062942505, 0.6773333549499512, 0.5954285860061646, 0.5080000162124634, 0.4515555500984192, 0.40639999508857727]","[nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.878000020980835, 0.906499981880188, 0.9173333048820496, 0.8794999718666077, 0.8642652630805969, 0.881151556968689, 0.8694817423820496, 0.8737697005271912, 0.8735235929489136, 0.882135808467865]",10.0,64.0,1.0,CIFAR100,,cuda,ResNet18,,[512],False,256.0,0.0001,,100.0,10.0,ml-16_84260321_prunelevels_SE-CIFAR100_VAE_taskInference,,{'width': 512},0.4,,1.0,,30.0,,task_reconstruction_loss,100.0,,,,,,True,,,,0.001,experiment_logs,/Scratch/al183/datasets,True,mse,pretrained,False,mlp,SE-CIFAR100,prunelevels,,,
1499,0094_ml-23_4e7023cd_PL_S-CORe50_AE_taskInference,S-CORe50,AE,taskInference,PL,0094,4e7023cd,0.07144445180892944,"[0.43431875109672546, 0.20277932286262512, 0.12190419435501099, 0.09079788625240326, 0.08544233441352844, 0.08271875232458115, 0.07197992503643036, 0.07479778677225113, 0.06517764180898666, 0.07144445180892944]","[1.0, 0.5282934904098511, 0.35792672634124756, 0.2740061283111572, 0.20006227493286133, 0.17144127190113068, 0.14897875487804413, 0.14281345903873444, 0.1332707405090332, 0.13417237997055054]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.43431875109672546, 0.38383838534355164, 0.3405842185020447, 0.3313717544078827, 0.4270786941051483, 0.48249027132987976, 0.48315563797950745, 0.5237446427345276, 0.4890619218349457, 0.5324826240539551]",10.0,64.0,1.0,CORe50_NC,AE,cuda,None,,"[3, 128, 128]",True,512.0,0.0001,32.0,50.0,10.0,ml-23_4e7023cd_PL_S-CORe50_AE_taskInference,residual,{},0.8,bce,1.0,1000.0,1.0,1000.0,task_reconstruction_loss,2.0,True,True,False,False,False,True,True,False,False,,,,,,,,,,,,,
1500,0187_ml-22_0a229afaD_PL_SE-CIFAR100_AE_taskInference,SE-CIFAR100,AE,taskInference,PL,0187,0a229afaD,0.6990000009536743,"[0.8370000123977661, 0.8190000057220459, 0.7853333353996277, 0.778249979019165, 0.7717999815940857, 0.7871666550636292, 0.7852857112884521, 0.7853749990463257, 0.7714444398880005, 0.6990000009536743]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.981333315372467, 0.8895999789237976]","[nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0]","[0.8370000123977661, 0.8190000057220459, 0.7853333353996277, 0.778249979019165, 0.7717999815940857, 0.7871666550636292, 0.7852857112884521, 0.7853749990463257, 0.7861186861991882, 0.7857463955879211]",10.0,64.0,1.0,CIFAR100,AE,cuda,ResNet50,,[2048],False,256.0,0.0001,32.0,100.0,10.0,ml-22_0a229afaD_PL_SE-CIFAR100_AE_taskInference,mlp,{'width': 512},0.8,mse,1.0,1000.0,30.0,1000.0,task_reconstruction_loss,100.0,True,True,False,False,False,True,True,False,False,,,,,,,,,,,,,
1501,0009_ml-14_54dcf601_PL_S-CORe50_VAE_taskInference,S-CORe50,VAE,taskInference,PL,0009,54dcf601,0.0828293189406395,"[0.5047830939292908, 0.22473034262657166, 0.18149466812610626, 0.1596241593360901, 0.15258006751537323, 0.14615070819854736, 0.14816226065158844, 0.11411336064338684, 0.09433682262897491, 0.0828293189406395]","[1.0, 0.40220171213150024, 0.31561386585235596, 0.25803402066230774, 0.20916369557380676, 0.20456650853157043, 0.21411100029945374, 0.18558363616466522, 0.1538841724395752, 0.14308902621269226]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0422004531137645e-05, 3.4133187000406906e-05, 0.0, 0.001894283457659185]","[0.5047830939292908, 0.558750331401825, 0.5750528573989868, 0.6186167001724243, 0.729476809501648, 0.7144410014152527, 0.6918397545814514, 0.6147393584251404, 0.6130378842353821, 0.5675213932991028]",10.0,64.0,1.0,CORe50_NC,VAE,cuda,None,,"[3, 32, 32]",True,512.0,0.0001,32.0,50.0,10.0,ml-14_54dcf601_PL_S-CORe50_VAE_taskInference,residual,{},0.6,bce,1.0,1000.0,3.0,1000.0,task_reconstruction_loss,10.0,True,True,False,False,False,True,True,False,True,0.001,,,,,,,,,,,,
1502,0094_ml-16_84260321_baseline_SE-CIFAR100_VAE_finetuning,SE-CIFAR100,VAE,finetuning,baseline,0094,84260321,0.09380000084638596,"[0.8809999823570251, 0.43700000643730164, 0.31200000643730164, 0.22499999403953552, 0.18379999697208405, 0.1536666601896286, 0.13271428644657135, 0.11299999803304672, 0.10000000149011612, 0.09380000084638596]",,,,10.0,64.0,1.0,CIFAR100,,cuda,ResNet18,,[512],False,256.0,0.0001,,100.0,10.0,ml-16_84260321_baseline_SE-CIFAR100_VAE_finetuning,,{'width': 512},0.5,,1.0,,30.0,,,100.0,,,,,,False,,,,0.001,experiment_logs,/Scratch/al183/datasets,True,mse,pretrained,False,mlp,SE-CIFAR100,baseline,,,
1503,0138_ml-24_0a229afa_BL_S-CIFAR10_AE_nonContinual,S-CIFAR10,AE,nonContinual,BL,0138,0a229afa,0.8725000023841858,[0.8725000023841858],,,,1.0,64.0,1.0,CIFAR10,AE,cuda,None,,"[3, 32, 32]",True,128.0,0.0001,32.0,10.0,1.0,ml-24_0a229afa_BL_S-CIFAR10_AE_cumulative,residual,{},0.5,bce,1.0,1000.0,10.0,1000.0,,50.0,True,True,False,False,False,False,True,False,False,,,,,,,,,,,,,
1504,0100_ml-17_84260321_baseline_SE-CIFAR100_VAE_finetuning,SE-CIFAR100,VAE,finetuning,baseline,0100,84260321,0.08460000157356262,"[0.878000020980835, 0.4189999997615814, 0.3050000071525574, 0.23199999332427979, 0.17919999361038208, 0.13850000500679016, 0.1291428506374359, 0.1106249988079071, 0.09611111134290695, 0.08460000157356262]",,,,10.0,64.0,1.0,CIFAR100,,cuda,ResNet18,,[512],False,256.0,0.0001,,100.0,10.0,ml-17_84260321_baseline_SE-CIFAR100_VAE_finetuning,,{'width': 512},0.5,,1.0,,30.0,,,100.0,,,,,,False,,,,0.001,experiment_logs,/Scratch/al183/datasets,True,mse,pretrained,False,mlp,SE-CIFAR100,baseline,,,
1505,0111_ml-14_0a229afa_EP_S-CIFAR100_AE_taskInference,S-CIFAR100,AE,taskInference,EP,0111,0a229afa,0.4083000123500824,"[0.26899999380111694, 0.3465000092983246, 0.33133333921432495, 0.38100001215934753, 0.41019999980926514, 0.460833340883255, 0.43728572130203247, 0.414124995470047, 0.44788888096809387, 0.4083000123500824]","[1.0, 0.5, 0.47466665506362915, 0.5580000281333923, 0.6000000238418579, 0.656000018119812, 0.62628573179245, 0.5929999947547913, 0.6311110854148865, 0.574400007724762]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.26899999380111694, 0.6930000185966492, 0.6980336904525757, 0.6827957034111023, 0.6836666464805603, 0.7024898529052734, 0.6982207894325256, 0.6983557939529419, 0.7096831202507019, 0.7108286619186401]",10.0,64.0,1.0,CIFAR100,AE,cuda,None,,"[3, 32, 32]",True,256.0,0.0001,32.0,100.0,10.0,ml-14_0a229afa_EP_S-CIFAR100_AE_taskInference,residual,{},"[0.9, 0.8888888888888888, 0.875, 0.8571428571428571, 0.8333333333333334, 0.8, 0.75, 0.6666666666666666, 0.5, 0.0]",bce,1.0,1000.0,30.0,1000.0,task_reconstruction_loss,100.0,True,True,False,False,False,True,True,False,False,,,,,,,,,,,,,
1506,0298_ml-22_0a229afaD_OS_SE-CIFAR100_AE_replay,SE-CIFAR100,AE,replay,OS,0298,0a229afaD,0.17759999632835388,"[0.8109999895095825, 0.690500020980835, 0.5293333530426025, 0.4359999895095825, 0.3547999858856201, 0.304666668176651, 0.2662857174873352, 0.23512500524520874, 0.19144444167613983, 0.17759999632835388]",,,,10.0,32.0,1.0,CIFAR100,AE,cuda,ResNet50,,[2048],False,256.0,0.0001,32.0,100.0,10.0,ml-22_0a229afaD_OS_SE-CIFAR100_AE_replay,mlp,{'width': 512},0.5,mse,1.0,1000.0,30.0,1000.0,,100.0,True,True,True,False,False,False,True,False,False,,,,,,,,,,,,,
1507,0112_ml-23_4e7023cd_OS_S-CORe50_AE_replay,S-CORe50,AE,replay,OS,0112,4e7023cd,0.1410655528306961,"[0.8632725477218628, 0.5193996429443359, 0.49125537276268005, 0.2798376679420471, 0.2488657534122467, 0.20933249592781067, 0.2251342236995697, 0.22540652751922607, 0.1479925811290741, 0.1410655528306961]",,,,10.0,32.0,1.0,CORe50_NC,AE,cuda,None,,"[3, 128, 128]",True,512.0,0.0001,32.0,50.0,10.0,ml-23_4e7023cd_OS_S-CORe50_AE_replay,residual,{},0.5,bce,1.0,100.0,1.0,1000.0,,2.0,True,True,True,False,False,False,True,False,False,,,,,,,,,,,,,
1508,0006_ml-14_a6134f6c_baseline_SE-CIFAR100_VAE_taskInference,SE-CIFAR100,VAE,taskInference,baseline,0006,a6134f6c,0.4458000063896179,"[0.9089999794960022, 0.9104999899864197, 0.9049999713897705, 0.9007499814033508, 0.878000020980835, 0.7450000047683716, 0.6385714411735535, 0.5556250214576721, 0.4963333308696747, 0.4458000063896179]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.8866666555404663, 0.7474285960197449, 0.6489999890327454, 0.581333339214325, 0.5320000052452087]","[nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9089999794960022, 0.9104999899864197, 0.9049999713897705, 0.9007499814033508, 0.878000020980835, 0.8402255773544312, 0.8543577790260315, 0.8561248183250427, 0.8537843823432922, 0.8379698991775513]",10.0,64.0,1.0,CIFAR100,,cuda,ResNet18,,[512],False,256.0,0.0001,,100.0,10.0,ml-14_a6134f6c_baseline_SE-CIFAR100_VAE_taskInference,,{'width': 512},0.5,,1.0,,30.0,,task_reconstruction_loss,100.0,,,,,,True,,,,0.001,experiment_logs,/Scratch/al183/datasets,True,mse,pretrained,False,mlp,SE-CIFAR100,baseline,,,
1509,0220_ml-14_4e7023cd_PL_SE-CORe50_VAE_taskInference,SE-CORe50,VAE,taskInference,PL,0220,4e7023cd,0.600240170955658,"[0.9757508635520935, 0.8561422824859619, 0.8329628109931946, 0.7868734002113342, 0.7869530320167542, 0.7458682060241699, 0.7048342227935791, 0.6936053037643433, 0.6454020142555237, 0.600240170955658]","[1.0, 0.9983323812484741, 0.9324885010719299, 0.8664554953575134, 0.8741106390953064, 0.838175356388092, 0.7895756363868713, 0.7827863097190857, 0.7312101721763611, 0.6832473278045654]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9757508635520935, 0.8575723767280579, 0.8932687044143677, 0.908152163028717, 0.9002899527549744, 0.88987135887146, 0.8926746845245361, 0.8860723376274109, 0.8826491236686707, 0.8785107731819153]",10.0,64.0,1.0,CORe50_NC,VAE,cuda,ResNet50,,[2048],False,512.0,0.0001,32.0,50.0,10.0,ml-14_4e7023cd_PL_SE-CORe50_VAE_taskInference,mlp,{'width': 512},0.8,mse,1.0,1000.0,1.0,1000.0,task_reconstruction_loss,2.0,True,True,False,False,False,True,True,False,True,0.001,,,,,,,,,,"[0.6001, 0.5721, 0.5416]","[0.1965, 0.2066, 0.2183]",
1510,0135_ml-23_4e7023cd_PL_S-CORe50_VAE_taskInference,S-CORe50,VAE,taskInference,PL,0135,4e7023cd,0.048029884696006775,"[0.46933332085609436, 0.26128530502319336, 0.1661725491285324, 0.13450422883033752, 0.10312166810035706, 0.07663232833147049, 0.07464583218097687, 0.06985018402338028, 0.06102532520890236, 0.048029884696006775]","[1.0, 0.4718701243400574, 0.3016602396965027, 0.25111159682273865, 0.21149057149887085, 0.18402133882045746, 0.17654532194137573, 0.17894765734672546, 0.16494132578372955, 0.15129414200782776]","[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009763602283783257, 0.003327394602820277]","[0.46933332085609436, 0.5537229180335999, 0.5508599281311035, 0.535635232925415, 0.4875946044921875, 0.416431725025177, 0.42281395196914673, 0.39033859968185425, 0.3650389313697815, 0.29879483580589294]",10.0,64.0,1.0,CORe50_NC,VAE,cuda,None,,"[3, 128, 128]",True,512.0,0.0001,32.0,50.0,10.0,ml-23_4e7023cd_PL_S-CORe50_VAE_taskInference,residual,{},0.6,bce,1.0,1000.0,1.0,1000.0,task_reconstruction_loss,2.0,True,True,False,False,False,True,True,False,True,0.001,,,,,,,,,,,,
